horizon,horizon_periods,model_type,prob_threshold,regime_filter,n_signals,mean_direction_acc,wilson_lower,wilson_upper,significant,mean_sharpe,mean_return_pct,mean_buy_hold_pct,pct_beat_bh,mean_n_trades,mean_win_rate,mean_max_dd_pct
12h,12,gbm,0.58,vol_median,3154,0.528408466013449,0.5110898146812779,0.5459111470032334,True,-11.64427517752182,0.08805385491949329,1.9729238782492644,0.2857142857142857,4.514285714285714,0.5557142857142858,-0.19473291871601403
12h,12,gbm,0.62,none,5042,0.5227601761850119,0.5090094555923877,0.5365726345063676,True,-8.703199011574341,0.08060549616370626,1.9729238782492644,0.3142857142857143,4.942857142857143,0.48213151927437636,-0.2254939657964313
12h,12,gbm,0.62,vol_median,2230,0.520058760762513,0.4994271132094679,0.5408622276677101,False,-8.184548036625538,0.09368809739208141,1.9729238782492644,0.2857142857142857,2.742857142857143,0.5379591836734694,-0.22193087510877413
12h,12,gbm,0.65,none,3929,0.5167104654163166,0.5010366912011315,0.5322725589610355,True,-8.767494058700086,0.05304769072984002,1.9729238782492644,0.3142857142857143,3.657142857142857,0.49704081632653063,-0.2492511985711728
12h,12,gbm,0.65,vol_median,1639,0.5161627339232958,0.49196520943305,0.5402959681233321,False,-7.544359550619033,0.13144745037295869,1.9729238782492644,0.2857142857142857,2.057142857142857,0.5438095238095237,-0.24934818841360742
12h,12,gbm,0.7,none,2525,0.48728198997803895,0.46766716107042117,0.506629369155593,False,-5.578681616470444,0.10660845891862351,1.9729238782492644,0.3142857142857143,2.257142857142857,0.3689795918367347,-0.2456360546813204
12h,12,gbm,0.7,vol_median,989,0.4816077805250973,0.45028702907302987,0.5124461951781523,False,-4.1524606287433095,0.13617571989366972,1.9729238782492644,0.3142857142857143,1.2857142857142858,0.3476190476190476,-0.23497491462356435
24h,24,logistic,0.58,none,7313,0.5381749009616555,0.5267764308654566,0.549622655153567,True,-9.912153553922533,0.11530959591983882,1.9729238782492644,0.2857142857142857,6.142857142857143,0.6436559472273758,-0.16233317543141354
24h,24,logistic,0.58,vol_median,3938,0.5792380038487681,0.5637390672245451,0.5945625810073162,True,-11.021358484445893,0.08781906774376085,1.9729238782492644,0.3142857142857143,4.085714285714285,0.6540136054421769,-0.17588146587340567
24h,24,logistic,0.62,none,5423,0.5491551163680501,0.5358692726123503,0.5623462370988596,True,-8.604045470031535,0.1040040812731797,1.9729238782492644,0.2857142857142857,4.228571428571429,0.6620408163265306,-0.20187644558013013
24h,24,logistic,0.62,vol_median,3026,0.5886795954010523,0.5709310255613346,0.6059759206551275,True,-9.324603298856625,0.08639674938921482,1.9729238782492644,0.3142857142857143,2.7142857142857144,0.7038095238095238,-0.2122169978754254
24h,24,logistic,0.65,none,4310,0.5579424556019372,0.5431330490461889,0.5727729258888957,True,-8.058199045724344,0.07917437619263097,1.9729238782492644,0.3142857142857143,3.2,0.7066666666666667,-0.2346950117965648
24h,24,logistic,0.65,vol_median,2463,0.6034462088802458,0.5838626970622405,0.62247403292094,True,-6.364299820280407,0.10271169830550907,1.9729238782492644,0.3142857142857143,2.257142857142857,0.6738095238095239,-0.22865613603571713
