entry_step,entry_price,entry_time,side,units,size_pct,p_up_at_entry,entry_fee,exit_step,exit_price,exit_time,pnl,return_pct,scenario,symbol
3363,201.15937,2025-09-28 01:00:00,short,-7.112180487706797,0.15225824018086925,0.34774175981913075,1.073011309675044,3531.0,228.01395,2025-10-05 01:00:00,-193.28388846582246,-0.1350991504397732,binance_maker,SOL
3549,227.243565,2025-10-05 19:00:00,long,6.515873376571342,0.16104815898906855,0.6610481589890685,1.111351234811603,3717.0,195.892005,2025-10-12 19:00:00,-206.35145197783748,-0.13936165628252498,binance_maker,SOL
3732,195.48221,2025-10-13 10:00:00,short,-8.205408528255703,0.17832982727324376,0.32167017272675624,1.2030085447922043,3900.0,191.76583499999998,2025-10-20 10:00:00,28.111228810951506,0.01752557926498799,binance_maker,SOL
3900,191.76583499999998,2025-10-20 10:00:00,long,9.067134837637555,0.19281190736825027,0.6928119073682503,1.3050538027499288,4068.0,200.00994500000002,2025-10-27 15:00:00,72.08526532842893,0.041457698738442725,binance_maker,SOL
4068,200.210055,2025-10-27 15:00:00,long,10.89305462450519,0.2399156506688095,0.7399156506688095,1.636901975599341,4236.0,166.67662,2025-11-03 15:00:00,-368.2801543226094,-0.16886620758848972,binance_maker,SOL
4237,168.454185,2025-11-03 16:00:00,long,7.783968212057654,0.15037171083965495,0.650371710839655,0.9841696431534245,4405.0,165.95698,2025-11-10 16:00:00,-21.39118687481174,-0.016313683155743625,binance_maker,SOL
4407,165.71281499999998,2025-11-10 18:00:00,long,8.538749372308509,0.16266702590824134,0.6626670259082413,1.0620316700510828,4575.0,130.324805,2025-11-17 18:00:00,-304.06598797996554,-0.21489063171379338,binance_maker,SOL
4632,142.98847,2025-11-20 03:00:00,short,-10.049793256081971,0.17104972678480246,0.32895027321519754,1.0777534211276094,4800.0,142.59126,2025-11-27 03:00:00,1.8393654457775492,0.0012799997265513872,binance_maker,SOL
4833,140.82037499999998,2025-11-28 12:00:00,long,9.089773248486447,0.15244512881828642,0.6524451288182864,0.9607395127722013,5001.0,136.641645,2025-12-05 12:00:00,-39.87597885643236,-0.031152493280280618,binance_maker,SOL
5225,130.004965,2025-12-14 20:00:00,short,-10.210188348310558,0.15871891938511973,0.3412810806148803,0.9955313841491413,5393.0,125.38265999999999,2025-12-21 20:00:00,45.23893783852947,0.03408150051230745,binance_maker,SOL
5436,123.22835500000001,2025-12-23 15:00:00,short,-10.886970784848117,0.1595547662218565,0.3404452337781435,1.0061876255624194,5604.0,125.08250999999998,2025-12-30 15:00:00,-22.21364616519134,-0.016557781273230317,binance_maker,SOL
5629,124.61766000000001,2025-12-31 16:00:00,short,-10.612332041798508,0.15769988057592216,0.34230011942407784,0.9918629896439644,5797.0,135.657795,2026-01-07 16:00:00,-119.23317556937357,-0.09015850234429033,binance_maker,SOL
5904,142.41117,2026-01-12 03:00:00,long,10.834375414445256,0.1867814874331163,0.6867814874331163,1.1580706122019393,6072.0,133.81306,2026-01-19 03:00:00,-95.40055790244452,-0.06183053154403494,binance_maker,SOL
6135,127.58375999999998,2026-01-21 18:00:00,long,9.731491504512803,0.15205533446599417,0.6520553344659942,0.9318841205057294,6303.0,125.84704500000001,2026-01-28 18:00:00,-18.7512209757296,-0.015102705261859134,binance_maker,SOL
6370,113.933005,2026-01-31 13:00:00,short,-11.237153192625579,0.1570379430061541,0.3429620569938459,0.9602119731608819,6538.0,86.093025,2026-02-07 13:00:00,311.1563277834152,0.2430372171566966,binance_maker,SOL
6538,86.006975,2026-02-07 13:00:00,short,-17.440538621444013,0.17719988986340268,0.3228001101365973,1.1250059769008023,6706.0,86.433195,2026-02-14 13:00:00,-9.689093454811907,-0.006459361319241848,binance_maker,SOL
6706,86.346805,2026-02-14 13:00:00,short,-17.684165633150897,0.18057741974040553,0.31942258025959447,1.1452284011350367,6874.0,85.88292,2026-02-21 13:00:00,5.919114936845265,0.0038763762741424504,binance_maker,SOL
6887,84.89753,2026-02-22 02:00:00,short,-15.092491989395771,0.15145423155589377,0.34854576844410623,0.9609864685833654,7055.0,88.01398499999999,2026-03-01 02:00:00,-48.99232136407105,-0.03823596088425644,binance_maker,SOL
7055,87.926015,2026-03-01 02:00:00,short,-20.406085857742557,0.2132745836993138,0.2867254163006862,1.34566935841437,7223.0,82.431195,2026-03-08 02:00:00,109.52052580253194,0.061040547470506926,binance_maker,SOL
7343,89.045455,2026-03-13 02:00:00,short,-16.66488846093494,0.1741580069632005,0.3258419930367995,1.1129494316461512,7511.0,89.354655,2026-03-20 02:00:00,-7.382546963047309,-0.0049749881394843785,binance_maker,SOL
7592,88.70562500000001,2026-03-23 11:00:00,short,-15.909649757833016,0.16577441622877076,0.33422558377122924,1.0584565689747574,7760.0,84.23209499999999,2026-03-30 11:00:00,69.10876156482047,0.048969010815267056,binance_maker,SOL
7921,82.01098499999999,2026-04-06 04:00:00,long,16.36243310825254,0.1564732835910011,0.6564732835910011,1.0071798270235692,8089.0,81.889035,2026-04-13 04:00:00,-4.007506437689843,-0.00298644359415265,binance_maker,SOL
8316,88.26410999999999,2026-04-22 15:00:00,long,14.803486218005904,0.1524302895669265,0.6524302895669265,0.9806979253912111,8484.0,83.19838,2026-04-29 15:00:00,-76.8948817182979,-0.058850381580080886,binance_maker,SOL
8484,83.28161999999999,2026-04-29 15:00:00,long,17.46131186026685,0.17115161726185024,0.6711516172618502,1.0914733593056567,,,,,,binance_maker,SOL
1440,0.6240878,2025-07-09 22:00:00,short,-5867.337296441059,0.3661733625193848,0.1338266374806152,14.646934500775393,1608.0,0.7677837,2025-07-16 22:00:00,-875.7786316708782,-0.23917049171606944,coinbase_taker,ADA
1608,0.7670163,2025-07-16 22:00:00,short,-2813.3774684918617,0.23597881268064413,0.26402118731935587,8.631625505543978,1776.0,0.8144069999999999,2025-07-23 22:00:00,-151.12449031752917,-0.07003292263801941,coinbase_taker,ADA
1813,0.8109052499999999,2025-07-25 11:00:00,long,2320.098111681191,0.21051098710758087,0.7105109871075809,7.55574192480869,1981.0,0.7266365,2025-08-01 11:00:00,-209.81098155965734,-0.11151974116626,coinbase_taker,ADA
1984,0.73513225,2025-08-01 14:00:00,short,-1795.0788582145972,0.1505851087776348,0.3494148912223652,5.278481439866911,2152.0,0.790395,2025-08-08 14:00:00,-110.1547610282196,-0.08347458433499538,coinbase_taker,ADA
2163,0.7976010000000001,2025-08-09 01:00:00,short,-1989.6123046592886,0.18339220092390834,0.31660779907609166,6.347667055234214,2331.0,0.9590793,2025-08-16 01:00:00,-335.259663576394,-0.2112648068395098,coinbase_taker,ADA
2331,0.9581207,2025-08-16 01:00:00,short,-2128.3467231054947,0.24490762846881198,0.255092371531188,8.156852208738172,2499.0,0.9118556999999999,2025-08-23 01:00:00,82.54812857157751,0.040480384569501635,coinbase_taker,ADA
2499,0.9109443,2025-08-23 01:00:00,short,-1735.1378920958027,0.1879635288408903,0.3120364711591097,6.322455890074746,2667.0,0.8148072,2025-08-30 01:00:00,154.8334577662389,0.09795779390682845,coinbase_taker,ADA
2711,0.8266131,2025-08-31 21:00:00,long,2262.7928207968807,0.21951028680207163,0.7195102868020716,7.511864209866081,2879.0,0.8285855,2025-09-07 21:00:00,-10.548400933391921,-0.005639486387647642,coinbase_taker,ADA
2879,0.8294144999999999,2025-09-07 21:00:00,long,3526.045512096962,0.3433005534126782,0.8433005534126782,11.745193877080904,3047.0,0.89385285,2025-09-14 21:00:00,202.86029762648235,0.0693645417005481,coinbase_taker,ADA
3082,0.8717356499999999,2025-09-16 08:00:00,long,2162.600308920575,0.216378722934366,0.716378722934366,7.571147734887863,3250.0,0.82568695,2025-09-23 08:00:00,-114.29860399284513,-0.060628923671461644,coinbase_taker,ADA
3252,0.82288835,2025-09-23 10:00:00,short,-1601.1252167326732,0.1526128390102804,0.3473871609897196,5.2701891509621674,3420.0,0.7891943999999999,2025-09-30 10:00:00,43.62364762639115,0.033109739614128934,coinbase_taker,ADA
3442,0.8295145499999999,2025-10-01 08:00:00,long,1748.8256798923983,0.1678599540341572,0.6678599540341572,5.8260094252384995,3610.0,0.8200897500000001,2025-10-08 08:00:00,-28.045117751554155,-0.019332442975158848,coinbase_taker,ADA
3670,0.7196400000000001,2025-10-10 20:00:00,short,-4213.967559132818,0.35062943734837626,0.14937056265162377,12.130158457017364,3838.0,0.6297147,2025-10-17 20:00:00,356.1977492190332,0.11745856428214119,coinbase_taker,ADA
3852,0.6348824000000001,2025-10-18 10:00:00,short,-2129.5295250718896,0.15013819160027853,0.3498618083997215,5.408003262994006,4020.0,0.65102535,2025-10-25 10:00:00,-45.33040272733405,-0.03352838415429358,coinbase_taker,ADA
4021,0.65442705,2025-10-25 11:00:00,long,2474.776923156794,0.1814863224258697,0.6814863224258697,6.504260888472198,4189.0,0.61239365,2025-11-01 16:00:00,-116.58969990192202,-0.0719884602635807,coinbase_taker,ADA
4237,0.55942015,2025-11-03 16:00:00,short,-4300.530134759316,0.27205358804267504,0.22794641195732496,9.623212852266306,4405.0,0.58139055,2025-11-10 16:00:00,-114.10873044633932,-0.04743061686283547,coinbase_taker,ADA
4541,0.50384795,2025-11-16 08:00:00,short,-2656.53745484086,0.15333816418007862,0.3466618358199214,5.353963802879139,4709.0,0.41220599999999996,2025-11-23 08:00:00,233.71614609433388,0.17461167441487074,coinbase_taker,ADA
4709,0.411794,2025-11-23 08:00:00,short,-3643.7992884333144,0.16732292785196134,0.33267707214803866,6.001978736724433,4877.0,0.41870925,2025-11-30 08:00:00,-37.30253163490464,-0.024860155806058333,coinbase_taker,ADA
4896,0.3860069,2025-12-01 03:00:00,short,-3862.1422832092244,0.1670299360905158,0.3329700639094842,5.963254280402059,5064.0,0.42321149999999996,2025-12-08 03:00:00,-156.1907251858495,-0.10476878418494587,coinbase_taker,ADA
5100,0.46676650000000003,2025-12-09 15:00:00,short,-2891.226278611426,0.15389339107504213,0.34610660892495787,5.398110283101921,5268.0,0.39029505,2025-12-16 15:00:00,211.18443030053012,0.15648767381549455,coinbase_taker,ADA
5278,0.38450765000000003,2025-12-17 01:00:00,short,-3694.5210031724832,0.15818540916738877,0.34181459083261123,5.682286355221977,5446.0,0.36178079999999996,2025-12-24 01:00:00,72.93611124915067,0.051342791749397106,coinbase_taker,ADA
5446,0.3614192,2025-12-24 01:00:00,short,-4557.293220599495,0.1818109840596609,0.3181890159403391,6.588373079817972,5614.0,0.35147565,2025-12-31 01:00:00,32.32018953607104,0.01962256183401442,coinbase_taker,ADA
5629,0.33283350000000006,2025-12-31 16:00:00,short,-4443.526471656801,0.1627786680048906,0.3372213319951094,5.915817871616737,5797.0,0.40370175,2026-01-07 16:00:00,-327.9962003977254,-0.22177572570068804,coinbase_taker,ADA
5800,0.4021988,2026-01-07 19:00:00,short,-3467.119730023501,0.1592283802459431,0.3407716197540569,5.577885579487105,5968.0,0.41530755,2026-01-14 19:00:00,-56.787175342963565,-0.04072308370885244,coinbase_taker,ADA
5988,0.39930025,2026-01-15 15:00:00,short,-3828.0011741984085,0.175674111023916,0.324325888976084,6.114087303430873,6156.0,0.35847914999999997,2026-01-22 15:00:00,144.66009700013743,0.09464051775574911,coinbase_taker,ADA
6168,0.36151915000000007,2026-01-23 03:00:00,short,-3876.8857266772566,0.15844891236962255,0.34155108763037745,5.606273730221978,6336.0,0.3247623,2026-01-30 03:00:00,131.85956809066369,0.09408000710335832,coinbase_taker,ADA
6351,0.32813585,2026-01-30 18:00:00,short,-4456.769140208249,0.162900561104667,0.337099438895333,5.849702920304012,6519.0,0.27763875,2026-02-06 18:00:00,214.25472677720205,0.1465063984931851,coinbase_taker,ADA
6519,0.27736125000000006,2026-02-06 18:00:00,short,-5844.766873278747,0.1762607585059367,0.3237392414940633,6.48444738372474,6687.0,0.27243615,2026-02-13 18:00:00,15.932310805446432,0.009828014547814701,coinbase_taker,ADA
6690,0.27356315000000003,2026-02-13 21:00:00,short,-5204.3589387332495,0.15462451778309394,0.34537548221690606,5.6948833000421,6858.0,0.28464225,2026-02-20 21:00:00,-69.28001817067597,-0.04866123818211609,coinbase_taker,ADA
6873,0.28265860000000004,2026-02-21 12:00:00,short,-6082.716174330227,0.18814529382154893,0.31185470617845107,6.877328152134153,7041.0,0.26363175,2026-02-28 12:00:00,102.44321165025322,0.05958314588694642,coinbase_taker,ADA
7041,0.26336825,2026-02-28 12:00:00,short,-5399.8982074733685,0.15378080224313218,0.3462191977568678,5.688646964321593,7209.0,0.25762875,2026-03-07 12:00:00,19.739392696197434,0.013879850741309966,coinbase_taker,ADA
7209,0.25737125,2026-03-07 12:00:00,short,-5439.2332745393305,0.15106701554200236,0.34893298445799764,5.599609067639123,7377.0,0.2611305,2026-03-14 12:00:00,-31.728445573339425,-0.02266475762152918,coinbase_taker,ADA
7383,0.2593296,2026-03-14 18:00:00,long,6575.453083120015,0.1855130145260624,0.6855130145260624,6.848231397045303,7551.0,0.26436775,2026-03-21 18:00:00,19.32653660641592,0.011333818671877879,coinbase_taker,ADA
7749,0.2416791,2026-03-30 00:00:00,short,-6079.760681877568,0.15888137714523376,0.34111862285476624,5.877404359246228,7917.0,0.2543271,2026-04-06 00:00:00,-88.95920907529727,-0.06054319467426006,coinbase_taker,ADA
7937,0.25217385000000003,2026-04-06 20:00:00,short,-5464.325681389551,0.1504464078388233,0.3495535921611767,5.511840178919507,8105.0,0.23981984999999997,2026-04-13 20:00:00,56.75262422791938,0.0411859722964933,coinbase_taker,ADA
8144,0.24157915000000002,2026-04-15 11:00:00,short,-6690.668175490438,0.1753845892810601,0.3246154107189399,6.465303723068125,8312.0,0.25602795,2026-04-22 11:00:00,-109.9894222854985,-0.0680490365166033,coinbase_taker,ADA
8383,0.2537268,2026-04-25 10:00:00,long,6517.381153114896,0.1823295202716788,0.6823295202716788,6.6411014632937855,,,,,,coinbase_taker,ADA
1440,157.651135,2025-07-09 22:00:00,short,-13.556325970203481,0.2137170175632555,0.2862829824367445,8.54868070253022,1608.0,173.97694499999997,2025-07-16 22:00:00,-239.30063550101804,-0.11197079120299362,coinbase_taker,SOL
1608,173.803055,2025-07-16 22:00:00,short,-20.006853685154233,0.35586339903916564,0.14413660096083433,13.909009165671256,1776.0,189.244575,2025-07-23 22:00:00,-337.9899945729908,-0.0972003082454448,coinbase_taker,SOL
1776,189.244575,2025-07-23 22:00:00,long,7.663258416818017,0.15424718603835108,0.6542471860383511,5.8242171976140495,1944.0,176.25183,2025-07-30 22:00:00,-110.79363295534246,-0.07639727951775611,coinbase_taker,SOL
2007,164.49220499999998,2025-08-02 13:00:00,long,9.026474048692242,0.16009032428916437,0.6600903242891644,5.962990440340017,2175.0,179.7101,2025-08-09 13:00:00,124.9123496371321,0.08412826209570105,coinbase_taker,SOL
2175,179.8899,2025-08-09 13:00:00,long,8.093636650375405,0.15478514328681525,0.6547851432868153,5.847242922378983,2343.0,187.42624,2025-08-16 13:00:00,49.08131517008694,0.033710539849150144,coinbase_taker,SOL
2350,189.1054,2025-08-16 20:00:00,short,-8.173556202353694,0.16294311379137616,0.33705688620862384,6.182654460274305,2518.0,203.77183499999998,2025-08-23 20:00:00,-132.72174740425842,-0.08586716159348162,coinbase_taker,SOL
2518,203.568165,2025-08-23 20:00:00,short,-9.694910742816157,0.21083668409780426,0.28916331590219574,7.894300759015489,2686.0,200.770335,2025-08-30 20:00:00,11.44460945403669,0.005798922439567133,coinbase_taker,SOL
2688,201.33928,2025-08-30 22:00:00,short,-8.420012685645935,0.18102999070952308,0.3189700092904769,6.781117166875276,2856.0,200.530215,2025-09-06 22:00:00,-6.722647419984343,-0.003965510257114242,coinbase_taker,SOL
2858,201.32061,2025-09-07 00:00:00,long,7.313195294731488,0.15796367324388627,0.6579636732438863,5.912839107568164,3026.0,243.52817500000003,2025-09-14 00:00:00,295.6354502383274,0.20079879448992305,coinbase_taker,SOL
3027,246.04295999999997,2025-09-14 01:00:00,long,5.988153031963209,0.15323489209936525,0.6532348920993652,5.917039746655432,3195.0,240.089895,2025-09-21 01:00:00,-47.31568410663112,-0.03211450926029077,coinbase_taker,SOL
3195,240.330105,2025-09-21 01:00:00,long,8.404705974407484,0.21097257440809802,0.710972574408098,8.112063732222802,3363.0,201.15937,2025-09-28 01:00:00,-344.0933156440434,-0.17035133249152584,coinbase_taker,SOL
3363,201.15937,2025-09-28 01:00:00,short,-7.016302525440878,0.15225824018086925,0.34774175981913075,5.645579982988384,3531.0,228.01395,2025-10-05 01:00:00,-200.46469686952545,-0.14203302227482617,coinbase_taker,SOL
3549,227.243565,2025-10-05 19:00:00,long,6.3963440704715975,0.16104815898906855,0.6610481589890685,5.837461966026414,3717.0,195.892005,2025-10-12 19:00:00,-211.38479753059895,-0.14542877277530883,coinbase_taker,SOL
3732,195.48221,2025-10-13 10:00:00,short,-8.073727403592255,0.17832982727324387,0.32167017272675613,6.313080303167104,3900.0,191.76583499999998,2025-10-20 10:00:00,17.498858067909282,0.011087366057504811,coinbase_taker,SOL
