perm_acc
0.5385673489495871
0.5523655897554788
0.43978313562151494
0.5578502283669262
0.5011058478755613
0.44190981041043886
0.48427152251940414
0.5088365688349406
0.5733538631032365
0.4560792177477349
0.5518697915312788
0.45202741018374154
0.49087766883777123
0.505224449357844
0.4356577301431348
0.568348184947446
0.5660976597017233
0.5238108049585882
0.6182835883144234
0.5092393243410894
0.4914044404059297
0.4553121410969561
0.5346163037468
0.5168364327067309
0.5215770421413293
